Product_1,Product_Name,Year,Category,Age,Weight
5037,HAMMOCKS,2013,SPORTS AND RECREATION,8,2833.00
5040,"BICYCLES AND ACCESSORIES, (EXCL.MOUNTAIN OR ALL-TERRAIN)",2013,SPORTS AND RECREATION,19,515658.00
5041,"BASEBALL (ACTIVITY, APPAREL OR EQUIPMENT; EXCL SOFTBALL)",2013,SPORTS AND RECREATION,14,142036.00
5042,"SCOOTERS / SKATEBOARDS, POWERED",2013,SPORTS AND RECREATION,18,7036.00
5043,PORTABLE SWIMMING POOLS,2013,SPORTS AND RECREATION,6,1760.00
5044,UTILITY VEHICLES UTV,2013,SPORTS AND RECREATION,21,1536.00
5555,< 5 POISONINGS - NO OTHER CODE,2013,OTHER,1,776.00
102,WRINGER WASHING MACHINES,2012,HOUSEHOLD APPLIANCES,10,154.00
106,ELECTRIC CLOTHES DRYERS WITHOUT WASHERS,2012,HOUSEHOLD APPLIANCES,40.5,169.00
110,ELECTRIC HEATING PADS,2012,HOUSEHOLD APPLIANCES,55.5,2076.00
112,SEWING MACHINES OR ACCESSORIES,2012,HOUSEHOLD APPLIANCES,51.5,1658.00
113,FLOOR BUFFERS OR WAXERS,2012,HOUSEHOLD APPLIANCES,46,821.00
114,RUG SHAMPOOERS,2012,HOUSEHOLD APPLIANCES,37,727.00
115,VACUUM CLEANERS,2012,HOUSEHOLD APPLIANCES,45,20370.00
116,ELECTRIC BROOMS,2012,HOUSEHOLD APPLIANCES,26,22.00
118,GAS WATER HEATERS,2012,HOUSEHOLD APPLIANCES,32,426.00
127,"CLOTHES DRYERS, NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,34,6620.00
131,"PROPANE, LP OR BUTANE GAS TANKS OR FITTINGS",2012,HOUSEHOLD APPLIANCES,40,3111.00
132,ELECTRIC BLANKETS OR SHEETS,2012,HOUSEHOLD APPLIANCES,37,196.00
133,OTHER WATER HEATERS,2012,HOUSEHOLD APPLIANCES,35,76.00
134,"WATER HEATERS, NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,38.5,2377.00
136,DRINKING FOUNTAINS,2012,HOUSEHOLD APPLIANCES,9,898.00
137,AUTOMATIC DOORS OR DOOR OPENERS,2012,HOUSEHOLD APPLIANCES,51,2489.00
138,AUTOMATIC GARAGE DOORS OR DOOR OPENERS,2012,HOUSEHOLD APPLIANCES,46,1436.00
139,INCINERATORS,2012,HOUSEHOLD APPLIANCES,40,79.00
140,"WASHING MACHINES, OTHER OR NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,38,13405.00
213,ELECTRIC CAN OPENERS,2012,HOUSEHOLD APPLIANCES,47,79.00
214,DISHWASHERS,2012,HOUSEHOLD APPLIANCES,47.5,6122.00
215,ELECTRIC BLENDERS,2012,HOUSEHOLD APPLIANCES,38,9636.00
216,"ELECTRIC COUNTER-TOP OVENS, BROILERS OR TOASTER OVENS",2012,HOUSEHOLD APPLIANCES,37,751.00
217,ELECTRIC COFFEE MAKERS OR TEAPOTS,2012,HOUSEHOLD APPLIANCES,21.5,469.00
218,ELECTRIC OR BATTERY-POWERED KNIVES,2012,HOUSEHOLD APPLIANCES,53,257.00
219,ELECTRIC DEEP FRYERS,2012,HOUSEHOLD APPLIANCES,20,420.00
221,FOOD WARMERS,2012,HOUSEHOLD APPLIANCES,30,123.00
222,ELECTRIC FRYING PANS AND SKILLETS,2012,HOUSEHOLD APPLIANCES,16,586.00
223,ELECTRIC GRIDDLES,2012,HOUSEHOLD APPLIANCES,13,173.00
224,HOT PLATES,2012,HOUSEHOLD APPLIANCES,24.5,504.00
227,ICE MAKERS (SEPARATE FROM REFRIGERATORS),2012,HOUSEHOLD APPLIANCES,47,487.00
231,ELECTRIC MIXERS,2012,HOUSEHOLD APPLIANCES,33,1213.00
232,ELECTRIC SCISSORS,2012,HOUSEHOLD APPLIANCES,40,32.00
234,TOASTERS,2012,HOUSEHOLD APPLIANCES,46,453.00
235,ELECTRIC WAFFLE IRONS,2012,HOUSEHOLD APPLIANCES,20,63.00
236,FAUCET WATER HEATERS,2012,HOUSEHOLD APPLIANCES,39,189.00
237,GARBAGE DISPOSERS,2012,HOUSEHOLD APPLIANCES,40,376.00
240,ELECTRIC KNIFE SHARPENERS,2012,HOUSEHOLD APPLIANCES,55,173.00
252,TRASH COMPACTORS,2012,HOUSEHOLD APPLIANCES,38.5,298.00
255,CLOTHES STEAMERS,2012,HOUSEHOLD APPLIANCES,42.5,86.00
263,FREEZERS (SEPARATE FROM REFRIGERATORS),2012,HOUSEHOLD APPLIANCES,34,5922.00
264,MICROWAVE OVENS,2012,HOUSEHOLD APPLIANCES,23,7391.00
268,SLOW COOKERS,2012,HOUSEHOLD APPLIANCES,37.5,2072.00
269,ELECTRIC KETTLES OR HOT POTS,2012,HOUSEHOLD APPLIANCES,15.5,118.00
270,ICE CRUSHERS,2012,HOUSEHOLD APPLIANCES,46,167.00
271,JUICERS,2012,HOUSEHOLD APPLIANCES,10,185.00
274,ICE CREAM MAKERS,2012,HOUSEHOLD APPLIANCES,37,112.00
275,FOOD PROCESSORS,2012,HOUSEHOLD APPLIANCES,42,5103.00
276,REFRIGERATORS,2012,HOUSEHOLD APPLIANCES,36,35451.00
277,CLOTHING IRONS,2012,HOUSEHOLD APPLIANCES,2,7683.00
278,ELECTRIC RANGES OR OVENS (EXCL COUNTER-TOP OVENS),2012,HOUSEHOLD APPLIANCES,16,3808.00
279,GAS RANGES OR OVENS,2012,HOUSEHOLD APPLIANCES,30,1558.00
280,OTHER RANGES OR OVENS,2012,HOUSEHOLD APPLIANCES,23,144.00
281,"RANGES OR OVENS, NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,27,27664.00
304,HUMIDIFIERS,2012,HOUSEHOLD APPLIANCES,1,218.00
305,VAPORIZERS,2012,HOUSEHOLD APPLIANCES,1.5,107.00
306,DEHUMIDIFIERS,2012,HOUSEHOLD APPLIANCES,42,179.00
307,AIR PURIFIERS,2012,HOUSEHOLD APPLIANCES,61.5,165.00
308,BOILERS,2012,HOUSEHOLD APPLIANCES,50,593.00
309,COAL FURNACES,2012,HOUSEHOLD APPLIANCES,69,16.00
310,GAS FURNACES,2012,HOUSEHOLD APPLIANCES,34,366.00
311,OIL FURNACES,2012,HOUSEHOLD APPLIANCES,28,244.00
312,ELECTRIC BASEBOARD HEATERS,2012,HOUSEHOLD APPLIANCES,3,913.00
316,"WOOD BURNING FIREPLACES, FACTORY BUILT",2012,HOUSEHOLD APPLIANCES,36,155.00
322,"FURNACES, OTHER OR NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,34.5,2329.00
334,"GAS-BURNING FIREPLACES, FACTORY BUILT",2012,HOUSEHOLD APPLIANCES,5,427.00
336,BUILT-IN FIREPLACES,2012,HOUSEHOLD APPLIANCES,3,2920.00
340,THERMOSTATS (FOR HEATING OR COOLING SYSTEMS),2012,HOUSEHOLD APPLIANCES,11,340.00
342,"FIREPLACES, NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,3,9171.00
346,"ELECTRIC FIREPLACES, FACTORY BUILT",2012,HOUSEHOLD APPLIANCES,6,113.00
348,PORTABLE ELECTRIC HEATERS,2012,HOUSEHOLD APPLIANCES,39,1110.00
365,HEAT PUMPS,2012,HOUSEHOLD APPLIANCES,41,514.00
367,COAL OR WOOD-BURNING STOVES,2012,HOUSEHOLD APPLIANCES,34,6039.00
371,DUCTWORK FOR HEATING OR COOLING SYSTEMS,2012,HOUSEHOLD APPLIANCES,17,6499.00
372,"BRICK, STONE OR MASONRY CHIMNEYS",2012,HOUSEHOLD APPLIANCES,10,213.00
373,"METAL CHIMNEYS, STOVEPIPES OR FLUES",2012,HOUSEHOLD APPLIANCES,37,294.00
374,PIPES (EXCLUDING SMOKING PIPES),2012,HOUSEHOLD APPLIANCES,29,27043.00
378,"CHIMNEYS, NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,44,385.00
379,RADIATORS (EXCLUDING VEHICLE RADIATORS),2012,HOUSEHOLD APPLIANCES,7,8891.00
380,FANS,2012,HOUSEHOLD APPLIANCES,27.5,14687.00
381,AIR CONDITIONERS,2012,HOUSEHOLD APPLIANCES,36,14275.00
384,FLOOR FURNACES (BUILT INTO FLOOR),2012,HOUSEHOLD APPLIANCES,8,111.00
388,"ELECTRIC HEATERS, NOT ELSEWHERE CLASSIFIED",2012,HOUSEHOLD APPLIANCES,20.5,1023.00
390,"HEAT TAPES, ELECTRIC",2012,HOUSEHOLD APPLIANCES,2,68.00
391,PORTABLE GAS OR LP HEATERS,2012,HOUSEHOLD APPLIANCES,36,431.00
392,"GAS OR LP HEATERS, OTHER OR NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,32,1160.00
393,"HEATERS OR HEATING SYSTEMS, OTHER OR NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,14,6035.00
394,OUTDOOR PATIO HEATERS OR FIREPITS (MANUFACTURED),2012,HOUSEHOLD APPLIANCES,24.5,3319.00
399,KEROSENE OR OIL HEATERS,2012,HOUSEHOLD APPLIANCES,3,548.00
401,NONELECTRIC CAN OPENERS,2012,HOUSEHOLD APPLIANCES,34,100.00
405,UNPOWERED COFFEE MAKERS OR TEAPOTS,2012,HOUSEHOLD APPLIANCES,37,315.00
408,IRONING BOARDS OR COVERS,2012,HOUSEHOLD APPLIANCES,43,1243.00
412,PRESSURE COOKERS OR CANNERS,2012,HOUSEHOLD APPLIANCES,34,1241.00
413,"WASTE CONTAINERS, TRASH BASKETS OR REFUSE BINS",2012,HOUSEHOLD APPLIANCES,43,35836.00
416,CORKSCREWS,2012,HOUSEHOLD APPLIANCES,44,266.00
417,FLATWARE (EXCL. KNIVES),2012,HOUSEHOLD APPLIANCES,6,5220.00
419,"TIE RACKS, BELT RACKS OR OTHER CLOTHES HANGERS",2012,HOUSEHOLD APPLIANCES,8,5240.00
420,MANUAL SCISSORS,2012,HOUSEHOLD APPLIANCES,17,10502.00
421,NONELECTRIC KNIFE SHARPENERS,2012,HOUSEHOLD APPLIANCES,41,16.00
422,BOTTLE OPENERS,2012,HOUSEHOLD APPLIANCES,22,134.00
427,ICE PICKS,2012,HOUSEHOLD APPLIANCES,46.5,63.00
428,"KITCHEN GADGETS, NOT ELSEWHERE CLASSIFIED",2012,HOUSEHOLD APPLIANCES,14,13095.00
429,FOOD SKEWERS,2012,HOUSEHOLD APPLIANCES,17,642.00
431,TOOTHPICKS OR HORS D'OEUVRES PICKS,2012,HOUSEHOLD APPLIANCES,28,7611.00
432,TRAYS (EXCL. FOOD WARMERS),2012,HOUSEHOLD APPLIANCES,41,3351.00
434,DOORSTOPS,2012,HOUSEHOLD APPLIANCES,35,1175.00
435,"KITCHEN MIXING BOWLS, CANISTERS OR SIMILAR CONTAINERS",2012,HOUSEHOLD APPLIANCES,28,2371.00
436,"POTHOLDERS, OVEN MITTS OR HOT PADS",2012,HOUSEHOLD APPLIANCES,45,104.00
438,LAUNDRY BASKETS,2012,HOUSEHOLD APPLIANCES,36,10876.00
443,DRINKING STRAWS,2012,HOUSEHOLD APPLIANCES,5,2961.00
444,"KNIFE SHARPENERS, NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,32,696.00
450,"SCISSORS, NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,20,14897.00
452,"COFFEE MAKERS OR TEAPOTS, NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,32,2285.00
453,"CAN OPENERS, NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,26,1523.00
460,METAL COOKWARE (NONELECTRIC),2012,HOUSEHOLD APPLIANCES,34,6178.00
461,NONMETAL COOKWARE (NONELECTRIC),2012,HOUSEHOLD APPLIANCES,36,1662.00
462,CHAFING DISHES OR FONDUE POTS,2012,HOUSEHOLD APPLIANCES,22,79.00
463,"CANDLES, CANDLESTICKS AND OTHER CANDLE HOLDERS",2012,HOUSEHOLD APPLIANCES,20,8263.00
464,"KNIVES, NOT ELSEWHERE CLASSIFIED",2012,HOUSEHOLD APPLIANCES,30,340424.00
465,OTHER COOKWARE,2012,HOUSEHOLD APPLIANCES,37,1273.00
466,"COOKWARE, NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,29,23666.00
469,SLICERS AND CHOPPERS,2012,HOUSEHOLD APPLIANCES,42.5,21642.00
471,FOOD GRINDERS,2012,HOUSEHOLD APPLIANCES,51,756.00
474,TABLEWARE AND ACCESSORIES,2012,HOUSEHOLD APPLIANCES,26,75417.00
477,THERMOMETERS (EXCLUDING MEDICAL THERMOMETERS),2012,HOUSEHOLD APPLIANCES,3,376.00
478,"DRINKING GLASSES, CUPS, AND MUGS",2012,HOUSEHOLD APPLIANCES,26,68173.00
480,MANUAL CLEANING EQUIPMENT (EXCL. BUCKETS AND PAILS),2012,HOUSEHOLD APPLIANCES,35,25060.00
482,"APPLIANCES, OTHER AND NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,36,1472.00
519,TELEVISION TABLES OR STANDS,2012,HOUSEHOLD APPLIANCES,4,11092.00
529,"TELESCOPES, BINOCULARS, MICROSCOPES, MAGNIFYING GLASSES",2012,HOUSEHOLD APPLIANCES,8,307.00
531,RECORDING TAPES,2012,HOUSEHOLD APPLIANCES,30,69.00
536,PHOTOGRAPHIC EQUIPMENT,2012,HOUSEHOLD APPLIANCES,38,1427.00
545,AMATEUR TWO-WAY RADIOS,2012,HOUSEHOLD APPLIANCES,7,6.00
546,STEREO OR HI-FI COMPONENTS OR ACCESSORIES,2012,HOUSEHOLD APPLIANCES,19.5,11430.00
547,"SOUND RECORDING OR RECEIVING EQUIPMENT, NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,6,138.00
549,PROJECTORS,2012,HOUSEHOLD APPLIANCES,22.5,277.00
550,TELEPHONES OR TELEPHONE ACCESSORIES,2012,HOUSEHOLD APPLIANCES,37,16688.00
552,"ANTENNAS, NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,24.5,625.00
555,RADIOS (SELF-CONTAINED UNITS),2012,HOUSEHOLD APPLIANCES,12,766.00
556,TAPE RECORDERS OR PLAYERS (SELF-CONTAINED UNITS),2012,HOUSEHOLD APPLIANCES,17,49.00
557,COMPUTERS (EQUIPMENT AND ELECTRONIC GAMES),2012,HOUSEHOLD APPLIANCES,20,33198.00
558,INDOOR ANTENNAS (SEPARATE),2012,HOUSEHOLD APPLIANCES,58,144.00
559,"RADIOS, NOT SPECIFIED",2012,HOUSEHOLD APPLIANCES,25,635.00
561,OUTDOOR ANTENNAS (SEPARATE),2012,HOUSEHOLD APPLIANCES,16,419.00
562,LASER POINTERS,2012,HOUSEHOLD APPLIANCES,12,33.00
563,RECORD PLAYERS (SELF-CONTAINED UNITS),2012,HOUSEHOLD APPLIANCES,40,333.00
565,"MUSICAL INSTRUMENTS, ELECTRIC OR BATTERY OPERATED",2012,HOUSEHOLD APPLIANCES,33,656.00
566,"MUSICAL INSTRUMENTS, NOT ELECT. OR BATTERY OR NOT SPEC.",2012,HOUSEHOLD APPLIANCES,19,10773.00
567,COAXIAL CABLE,2012,HOUSEHOLD APPLIANCES,46,221.00
569,ART OR CERAMICS SUPPLIES AND EQUIPMENT (EXCL. PAINTBRUSHES),2012,HOUSEHOLD APPLIANCES,5,2820.00
571,BUSINESS AND OFFICE MACHINES,2012,HOUSEHOLD APPLIANCES,26.5,1682.00
572,TELEVISIONS,2012,HOUSEHOLD APPLIANCES,24,50833.00
573,"OTHER SOUND RECORDING, REPRODUCING OR RECEIVING EQUIP.",2012,HOUSEHOLD APPLIANCES,16.5,856.00
574,"REMOTE CONTROL, UNIVERSAL OR NS (EXCL. REMOTES FOR TOYS)",2012,HOUSEHOLD APPLIANCES,20.5,2019.00
575,COMPACT DISCS (CDS) AND DVDS,2012,HOUSEHOLD APPLIANCES,22.5,1595.00
576,VIDEO PLAYERS AND RECORDERS (EXCL CAMERAS),2012,HOUSEHOLD APPLIANCES,12,1239.00
604,"DESKS, CHESTS, BUREAUS OR BUFFETS",2012,HOUSEHOLD FIXTURES,18,116821.00
606,GENERATORS OR POWER PLANTS,2012,HOUSEHOLD FIXTURES,41.5,2840.00
609,GLASS BATHTUB OR SHOWER ENCLOSURES,2012,HOUSEHOLD FIXTURES,20,3267.00
610,NONGLASS BATHTUB OR SHOWER ENCLOSURES,2012,HOUSEHOLD FIXTURES,13,158.00
611,BATHTUBS OR SHOWERS,2012,HOUSEHOLD FIXTURES,39,295019.00
612,"RUNNERS, THROW RUGS OR DOORMATS",2012,HOUSEHOLD FIXTURES,65,16981.00
613,"ROOM-SIZED, WALL-TO-WALL OR OUTDOOR CARPETING",2012,HOUSEHOLD FIXTURES,51,9178.00
617,"DRAPERIES, CURTAINS, SHOWER CURTAINS(FABRIC OR PLASTIC)",2012,HOUSEHOLD FIXTURES,48,2463.00
618,STEPLADDERS,2012,HOUSEHOLD FIXTURES,55,9948.00
620,STEP STOOLS,2012,HOUSEHOLD FIXTURES,53,13247.00
623,BUTANE OR LP GAS METERS,2012,HOUSEHOLD FIXTURES,29,22.00
627,LIGHT BULBS,2012,HOUSEHOLD FIXTURES,25,9789.00
628,ELECTRIC CHANDELIERS OR OTHER ATTACHED LIGHT FIXTURES,2012,HOUSEHOLD FIXTURES,28,4147.00
638,"WINDOW SHADES, VENETIAN BLINDS OR INDOOR SHUTTERS",2012,HOUSEHOLD FIXTURES,24,2983.00
639,FLASHLIGHTS OR BATTERY-POWERED LANTERNS,2012,HOUSEHOLD FIXTURES,27,2533.00
648,SINKS,2012,HOUSEHOLD FIXTURES,42,25560.00
649,TOILETS,2012,HOUSEHOLD FIXTURES,65,89186.00
651,TABLE LINENS,2012,HOUSEHOLD FIXTURES,11,210.00
652,"PICTURES, PICTURE FRAMES OR WALL DECORATIONS",2012,HOUSEHOLD FIXTURES,23.5,16652.00
653,ARTIFICIAL FLOWERS OR PLANTS,2012,HOUSEHOLD FIXTURES,43,528.00
654,"KNICKKNACKS, STATUES, VASES OR URNS",2012,HOUSEHOLD FIXTURES,20,14635.00
657,TOWEL RACKS OR BARS,2012,HOUSEHOLD FIXTURES,32,2960.00
661,BUNK BEDS,2012,HOUSEHOLD FIXTURES,7,40241.00
662,WATERBEDS OR WATER PILLOWS,2012,HOUSEHOLD FIXTURES,1,6.00
663,FIREPLACE EQUIPMENT,2012,HOUSEHOLD FIXTURES,3,1071.00
666,TOWELS OR CLOTHS,2012,HOUSEHOLD FIXTURES,40.5,6137.00
667,"BEDSPREADS, THROWS OR COMFORTERS",2012,HOUSEHOLD FIXTURES,65,1970.00
669,CLOTHESPINS,2012,HOUSEHOLD FIXTURES,35,308.00
670,RECLINER CHAIR,2012,HOUSEHOLD FIXTURES,56,20014.00
671,ROCKING CHAIR,2012,HOUSEHOLD FIXTURES,5,7542.00
672,LAUNDRY HAMPERS,2012,HOUSEHOLD FIXTURES,34,1591.00
676,"RUGS OR CARPETS, NOT SPECIFIED",2012,HOUSEHOLD FIXTURES,60,77678.00
679,"SOFAS, COUCHES, DAVENPORTS, DIVANS OR STUDIO COUCHES",2012,HOUSEHOLD FIXTURES,6,185593.00
680,"CONVERTIBLE BEDS, HIDEAWAY BEDS OR SOFA BEDS",2012,HOUSEHOLD FIXTURES,25,2257.00
685,EXTENSION CORDS,2012,HOUSEHOLD FIXTURES,48,4047.00
687,BENCHES,2012,HOUSEHOLD FIXTURES,10,34019.00
689,"BLANKETS, NOT SPECIFIED",2012,HOUSEHOLD FIXTURES,31.5,6111.00
692,MAGAZINE RACKS OR BOOK ENDS,2012,HOUSEHOLD FIXTURES,31,728.00
693,FOOTLOCKERS,2012,HOUSEHOLD FIXTURES,35,1482.00
698,HOT TUBS OR HOME SPAS,2012,HOUSEHOLD FIXTURES,39,6762.00
699,FAUCETS OR SPIGOTS,2012,HOUSEHOLD FIXTURES,28,3684.00
701,FIRE EXTINGUISHERS,2012,HOUSEHOLD FIXTURES,18.5,2326.00
702,FIRE OR SMOKE ALARMS,2012,HOUSEHOLD FIXTURES,41,291.00
707,"PADLOCKS, CHAIN LOCKS OR OTHER LOCKS",2012,HOUSEHOLD FIXTURES,31,2883.00
709,SAFES,2012,HOUSEHOLD FIXTURES,36,2174.00
711,FIRE ESCAPE DEVICES,2012,HOUSEHOLD FIXTURES,27.5,1494.00
712,CARBON MONOXIDE DETECTORS,2012,HOUSEHOLD FIXTURES,20,2034.00
713,FIRE SPRINKLERS,2012,HOUSEHOLD FIXTURES,7.5,84.00
803,POWER SANDERS,2012,HOUSEHOLD FIXTURES,49,1260.00
804,POWER ROUTERS,2012,HOUSEHOLD FIXTURES,50,1583.00
805,POWER LATHES,2012,HOUSEHOLD FIXTURES,35.5,344.00
807,POWER JOINTERS,2012,HOUSEHOLD FIXTURES,61,785.00
809,OTHER PORTABLE OR STATIONARY POWER TOOLS,2012,HOUSEHOLD FIXTURES,37,2788.00
814,"HOISTS, LIFTS, JACKS OR JACK STANDS",2012,HOUSEHOLD FIXTURES,37,17086.00
819,ELECTRIC MOTORS (SEPARATE),2012,HOUSEHOLD FIXTURES,41.5,777.00
820,INTERNAL COMBUSTION ENGINES (NONVEHICULAR),2012,HOUSEHOLD FIXTURES,25,235.00
821,AUTOMOTIVE TOOLS OR ACCESSORIES,2012,HOUSEHOLD FIXTURES,31,2364.00
823,AIR COMPRESSORS (SEPARATE),2012,HOUSEHOLD FIXTURES,48,2774.00
827,HAMMERS,2012,HOUSEHOLD FIXTURES,34,31329.00
828,SCREWDRIVERS,2012,HOUSEHOLD FIXTURES,41.5,6844.00
829,MANUAL DRILLS,2012,HOUSEHOLD FIXTURES,37,165.00
830,HAND SAWS,2012,HOUSEHOLD FIXTURES,39,3436.00
832,PORTABLE CIRCULAR POWER SAWS,2012,HOUSEHOLD FIXTURES,47,11868.00
833,WORKSHOP COMPOUNDS OR CHEMICALS,2012,HOUSEHOLD FIXTURES,26,272.00
834,HEAVY-DUTY WORKSHOP STAPLERS,2012,HOUSEHOLD FIXTURES,28,1724.00
835,TOOLBOXES OR TOOL KITS,2012,HOUSEHOLD FIXTURES,39,6498.00
836,KNIVES WITH REPLACEABLE BLADES,2012,HOUSEHOLD FIXTURES,33,47077.00
837,"WIRE, NOT SPECIFIED",2012,HOUSEHOLD FIXTURES,44,6306.00
841,BENCH OR TABLE SAWS,2012,HOUSEHOLD FIXTURES,55,32431.00
842,BAND SAWS,2012,HOUSEHOLD FIXTURES,47,3749.00
843,RADIAL ARM SAWS,2012,HOUSEHOLD FIXTURES,63,71.00
845,"SAWS, NOT SPECIFIED",2012,HOUSEHOLD FIXTURES,45,18244.00
847,"DRILLS, NOT SPECIFIED",2012,HOUSEHOLD FIXTURES,39,9488.00
852,ROPE OR STRING,2012,HOUSEHOLD FIXTURES,19,9416.00
854,WORKSHOP FURNISHINGS,2012,HOUSEHOLD FIXTURES,49,1753.00
855,PORTABLE POWER DRILLS AND ACCESSORIES,2012,HOUSEHOLD FIXTURES,36,1817.00
856,STATIONARY POWER DRILLS AND ACCESSORIES,2012,HOUSEHOLD FIXTURES,58,439.00
857,"PLIERS, WIRE CUTTERS OR WRENCHES",2012,HOUSEHOLD FIXTURES,34,11918.00
859,"SOLDERING EQUIPMENT, NOT SPECIFIED",2012,HOUSEHOLD FIXTURES,5,273.00
862,MANUAL FILING OR SANDING TOOLS,2012,HOUSEHOLD FIXTURES,43,1553.00
864,SABRE SAWS,2012,HOUSEHOLD FIXTURES,51,1309.00
869,GLUE GUNS,2012,HOUSEHOLD FIXTURES,25,921.00
870,"AWLS, CHISELS OR PLANES",2012,HOUSEHOLD FIXTURES,40,3734.00
871,"POWER DRILLS OR ACCESSORIES, NOT SPECIFIED",2012,HOUSEHOLD FIXTURES,36,3420.00
874,CUTTING TORCHES,2012,HOUSEHOLD FIXTURES,39,1128.00
875,JIGSAWS,2012,HOUSEHOLD FIXTURES,48,891.00
877,TROUBLE LIGHTS OR EXTENSION WORK LIGHTS,2012,HOUSEHOLD FIXTURES,36.5,95.00
878,LEVELS,2012,HOUSEHOLD FIXTURES,11,16.00
879,VISES OR WORKSHOP CLAMPS,2012,HOUSEHOLD FIXTURES,33,987.00
880,DRAIN SNAKES,2012,HOUSEHOLD FIXTURES,44,277.00
881,OTHER MANUAL WORKSHOP TOOLS,2012,HOUSEHOLD FIXTURES,31,6281.00
882,NAIL GUNS OR STUD DRIVERS,2012,HOUSEHOLD FIXTURES,38,5783.00
883,BATTERY CHARGERS/ADAPTERS,2012,HOUSEHOLD FIXTURES,18,531.00
884,BATTERIES,2012,HOUSEHOLD FIXTURES,4,13573.00
885,"CHAINS, NOT ELSEWHERE CLASSIFIED",2012,HOUSEHOLD FIXTURES,31,3757.00
886,STRETCH CORDS OR STRETCH STRAPS,2012,HOUSEHOLD FIXTURES,37,3964.00
887,"PAINTING EQUIP., POWERED (SPRAYERS, ROLLERS, BRUSHES)",2012,HOUSEHOLD FIXTURES,44.5,2376.00
888,"SPRAYERS, NOT ELSEWHERE CLASSIFIED",2012,HOUSEHOLD FIXTURES,44,4786.00
890,"TORCHES, NOT SPECIFIED",2012,HOUSEHOLD FIXTURES,43,445.00
893,"TOOLS, NOT SPECIFIED",2012,HOUSEHOLD FIXTURES,42,24793.00
894,HACKSAWS,2012,HOUSEHOLD FIXTURES,34,532.00
895,"POWER SAWS, OTHER OR NOT SPECIFIED",2012,HOUSEHOLD FIXTURES,48.5,10701.00
896,WELDING EQUIPMENT,2012,HOUSEHOLD FIXTURES,33,15090.00
897,"POWER WORKSHOP GRINDERS, BUFFERS OR POLISHERS",2012,HOUSEHOLD FIXTURES,40,7702.00
898,"MANUAL WORKSHOP GRINDERS, BUFFERS OR POLISHERS",2012,HOUSEHOLD FIXTURES,37,306.00
899,"WORKSHOP GRINDERS, BUFFERS OR POLISHERS, N.S.",2012,HOUSEHOLD FIXTURES,42,22736.00
904,FLOOR WAXES,2012,HOME EQUIPMENT,59,194.00
905,FURNITURE POLISHES OR WAXES,2012,HOME EQUIPMENT,3,356.00
908,PAINT THINNERS OR VARNISH THINNERS,2012,HOME EQUIPMENT,37,808.00
909,ADHESIVES,2012,HOME EQUIPMENT,15,6695.00
910,GASOLINE,2012,HOME EQUIPMENT,30,11825.00
913,LUBRICANTS,2012,HOME EQUIPMENT,31,1881.00
914,DRY ICE,2012,HOME EQUIPMENT,29.5,276.00
915,METHYL ALCOHOL (SOLVENT),2012,HOME EQUIPMENT,54,198.00
917,CHARCOAL,2012,HOME EQUIPMENT,11,1273.00
920,CAULKING OR SPACKLING COMPOUNDS,2012,HOME EQUIPMENT,35,277.00
921,"CHEMICALS, NOT ELSEWHERE CLASSIFIED",2012,HOME EQUIPMENT,23,5981.00
925,"PAINTBRUSHES OR ROLLERS, MANUAL",2012,HOME EQUIPMENT,43,923.00
926,PHOTOGRAPHIC CHEMICALS,2012,HOME EQUIPMENT,33,16.00
927,TAPES (WITH ADHESIVE SURFACES),2012,HOME EQUIPMENT,21,1413.00
929,DRAIN CLEANERS,2012,HOME EQUIPMENT,38,1516.00
930,"AMMONIA, HOUSEHOLD",2012,HOME EQUIPMENT,25,1104.00
931,"METAL POLISHES, TARNISH REMOVERS OR PREVENTATIVES",2012,HOME EQUIPMENT,67,96.00
932,SHOE POLISHES,2012,HOME EQUIPMENT,12,38.00
933,TURPENTINE,2012,HOME EQUIPMENT,66,213.00
934,DISHWASHER DETERGENTS,2012,HOME EQUIPMENT,1,575.00
936,ACIDS,2012,HOME EQUIPMENT,42,782.00
937,RUST REMOVERS,2012,HOME EQUIPMENT,23,70.00
938,SWIMMING POOL CHEMICALS,2012,HOME EQUIPMENT,23.5,3589.00
940,LIGHTER FLUIDS,2012,HOME EQUIPMENT,20,1281.00
